535.29056300228751,6.8000001907348633
535.3202472897392,8.8000001907348633
535.34993093753314,9.1000003814697266
535.37961394553827,5.1999998092651367
535.4092963136236,12.399999618530273
535.43897804165817,5.3000001907348633
535.46865912951091,1.8999999761581421
535.49833957705073,7.0999999046325684
535.52801938414689,16.600000381469727
535.55769855066808,10.300000190734863
535.58737707648368,11.699999809265137
535.61705496146249,11
535.64673220547365,13.5
535.67640880838621,13.300000190734863
535.70608477006942,12.5
535.73576009039209,16.5
535.76543476922336,15.800000190734863
535.79510880643238,17.399999618530273
535.82478220188841,19.600000381469727
535.85445495546037,18.899999618530273
535.88412706701752,18.5
535.91379853642889,15.600000381469727
535.94346936356374,18.799999237060547
535.9731395482911,19.600000381469727
536.00280909048035,18.799999237060547
536.03247799000053,16.399999618530273
536.06214624672089,24.700000762939453
536.09181386051068,17
536.12148083123907,22.299999237060547
536.1511471587753,17.5
536.18081284298853,22.200000762939453
536.210477883748,21.700000762939453
536.24014228092312,15.100000381469727
536.26980603438312,20.399999618530273
536.299469143997,23.5
536.32913160963449,23.5
536.35879343116483,23.200000762939453
536.388454608457,22.200000762939453
536.41811514138055,17.100000381469727
536.44777502980469,23.799999237060547
536.47743427359887,20.100000381469727
536.50709287263248,20.200000762939453
536.53675082677466,23.100000381469727
536.56640813589513,25
536.596064799863,26.799999237060547
536.62572081854773,28.399999618530273
536.65537619181873,26.5
536.6850309195454,21
536.71468500159722,21.299999237060547
536.74433843784368,25.100000381469727
536.77399122815393,21.799999237060547
536.8036433723978,30.100000381469727
536.83329487044432,23.5
536.86294572216354,30.600000381469727
536.89259592742451,24.399999618530273
536.92224548609681,30.600000381469727
536.95189439805,19.799999237060547
536.98154266315362,28.200000762939453
537.01119028127709,22.799999237060547
537.04083725229009,24.100000381469727
537.07048357606209,25.899999618530273
537.10012925246258,29.200000762939453
537.12977428136128,25.100000381469727
537.15941866262767,22.399999618530273
537.18906239613125,29.299999237060547
537.218705481742,27.100000381469727
537.248347919329,20.700000762939453
537.27798970876222,25.799999237060547
537.30763084991111,17.399999618530273
537.33727134264552,24
537.36691118683507,27.200000762939453
537.39655038234923,31.799999237060547
537.42618892905784,24.399999618530273
537.4558268268305,27.100000381469727
537.48546407553681,27.5
537.51510067504671,27.299999237060547
537.5447366252298,29.100000381469727
537.5743719259558,27.399999618530273
537.60400657709454,24.200000762939453
537.6336405785155,24.399999618530273
537.66327393008874,20.5
537.69290663168385,26.299999237060547
537.72253868317057,24.899999618530273
537.75217008441894,25.200000762939453
537.78180083529855,21.299999237060547
537.81143093567914,19.399999618530273
537.84106038543075,25.100000381469727
537.870689184423,20.600000381469727
537.900317332526,28.100000381469727
537.92994482960921,18.799999237060547
537.95957167554286,29.899999618530273
537.98919787019668,23.5
538.01882341344049,27.100000381469727
538.04844830514423,23.200000762939453
538.07807254517775,26.200000762939453
538.107696133411,25.600000381469727
538.13731906971407,23.899999618530273
538.16694135395664,21.299999237060547
538.19656298600876,24.200000762939453
538.22618396574057,18.799999237060547
538.25580429302158,27.399999618530273
538.28542396772218,27.600000381469727
538.3150429897122,22.700000762939453
538.34466135886169,28.700000762939453
538.37427907504048,20.100000381469727
538.40389613811885,23
538.43351254796664,26.399999618530273
538.463128304454,28.299999237060547
538.49274340745092,24.5
538.52235785682751,24.5
538.55197165245374,20.5
538.5815847941999,28.299999237060547
538.6111972819358,27.399999618530273
538.64080911553162,27.200000762939453
538.67042029485765,26.5
538.70003081978393,23.899999618530273
538.72964069018042,27.399999618530273
538.7592499059175,25.399999618530273
538.78885846686512,35
538.81846637289368,29
538.84807362387312,25.5
538.87768021967383,27.899999618530273
538.90728616016577,27.899999618530273
538.93689144521943,31.399999618530273
538.96649607470488,29.700000762939453
538.99610004849228,36
539.025703366452,26.799999237060547
539.05530602845431,34.700000762939453
539.08490803436928,28.200000762939453
539.11450938406733,22.399999618530273
539.14411007741865,35.299999237060547
539.17371011429373,31.799999237060547
539.20330949456252,29.700000762939453
539.23290821809576,30.399999618530273
539.26250628476339,30.399999618530273
539.29210369443592,34.200000762939453
539.32170044698375,34
539.35129654227728,34.799999237060547
539.38089198018668,33.5
539.41048676058244,26
539.44008088333476,39
539.46967434831436,27.200000762939453
539.49926715539141,26.899999618530273
539.52885930443642,29.899999618530273
539.55845079531991,30.5
539.588041627912,28.100000381469727
539.61763180208357,26.799999237060547
539.64722131770475,31.299999237060547
539.67681017464622,31.299999237060547
539.70639837277838,31.200000762939453
539.73598591197174,33.5
539.76557279209669,31.5
539.79515901302386,37.900001525878906
539.82474457462376,35.099998474121094
